citation_key,arxiv_id,title,year,categories,published,decision,reason,pass2_evidence,dossiers,formal_supersession,review_status,url
Liang2026MoaProfilingGuided,2606.31368,MOA: A Profiling-Guided LLM Framework for Memory-Optimization Automation at Codebase Scale,2026,cs.SE,2026-06-30T09:00:31Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2606.31368
Schambach2026EnclavexEndEnd,2606.31408,EnclaveX: End-to-End Confidential AI with CPU/GPU TEEs,2026,cs.CR;cs.OS,2026-06-30T09:35:28Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2606.31408
Song2026AlgobenchBenchmarkingAlgorithmic,2607.00062,AlgoBench: Benchmarking Algorithmic Adaptation in Code Generation,2026,cs.SE;cs.AI;cs.PL,2026-06-30T10:13:12Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.00062
Schafer2026RobustTextWatermarking,2606.31602,Robust Text Watermarking for Large Language Models via Dual Semantic Embeddings,2026,cs.CL;cs.CR,2026-06-30T12:51:30Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2606.31602
Natanzi2026LifecycleApplicationStack,2606.31639,"A Lifecycle and Application-Stack Survey of Large Language Model Vulnerabilities: Attacks, Risks, Defenses, and Open Problems",2026,cs.CR;cs.AI;cs.GT;cs.LO,2026-06-30T13:21:43Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2606.31639
Liu2026AdatransAutomatedC,2606.31706,AdaTrans: Automated C to Rust Transformation via Error-Adaptive Repair,2026,cs.SE,2026-06-30T14:11:54Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2606.31706
Le2026DoMachinesStruggle,2606.31725,Do Machines Struggle Where Humans Do? LLM and Human Comprehension of Obfuscated Code,2026,cs.SE,2026-06-30T14:26:46Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2606.31725
Etemadi2026JetoBenchReproducible,2606.31767,JETO-Bench: A Reproducible Benchmark for Execution Time Improvement Patches in Java,2026,cs.SE,2026-06-30T14:54:25Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2606.31767
Mahmud2026IllusionSafetyMulti,2607.00107,The Illusion of Safety: Multi-Tier Verification of AI vs. Human C++ Code,2026,cs.SE,2026-06-30T19:48:35Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00107
Bhat2026BenchmarkingBenchmarksValidity,2607.02577,Benchmarking the Benchmarks: A Validity Audit of Tool-Calling Evaluation,2026,cs.SE,2026-06-30T21:10:42Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.02577
Srinivasan2026BetterTogetherRight,2607.02583,"Better Together, in the Right Order: Classical-then-LLM Optimization for SE",2026,cs.SE,2026-07-01T02:32:14Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.02583
Kang2026RegistryGovernedAgent,2607.00345,"Registry-Governed Agent Lifecycle:Completing EDDOps with Evaluation-DrivenRegistration, Promotion, and Retirement on AWS AgentCore",2026,cs.SE,2026-07-01T02:41:08Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00345
Raelijohn2026EmbeddingInferenceAttack,2607.01276,Embedding Inference Attack,2026,cs.CR;cs.IR;cs.LG,2026-07-01T02:56:39Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.01276
Xu2026PennyYourPrompts,2607.00403,A Penny for Your Prompts: Experiments Detecting and Mitigating LLM Usage by Survey Respondents,2026,cs.HC;cs.CR;cs.CY,2026-07-01T04:01:26Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2607.00403
Choi2026KidnapragBlackBox,2607.00422,KidnapRAG: A Black-Box Attack for Hijacking Reasoning in Agentic Retrieval-Augmented Generation Systems,2026,cs.CR,2026-07-01T04:32:17Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.00422
Zadenoori2026BtApeComputationally,2607.00427,BT-APE: A Computationally Light Backtracking Approach to Automatic Prompt Engineering for Requirements Classification,2026,cs.SE,2026-07-01T04:36:30Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.00427
Wang2026MinosMultiAgent,2607.00440,Minos: A Multi-Agent Collaborative Framework for Provenance-Based Backward Tracking,2026,cs.CR,2026-07-01T04:53:10Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2607.00440
Fan2026MovingTargetLongitudinal,2607.02587,The Moving Target: A Longitudinal Audit of Trustworthiness Drift Across Twelve Checkpoints of Open-Source Chat LLMs,2026,cs.SE;cs.LG,2026-07-01T05:44:48Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.02587
Liu2026BeyondPromptJailbreaking,2607.00481,Beyond the Prompt: Jailbreaking Function-Calling LLMs via Simulated Moderation Traces,2026,cs.CR;cs.AI,2026-07-01T06:08:07Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.00481
Guida2026CognitiveFirewallProactive,2607.01277,"Cognitive Firewall: A Proactive, Zero-Trust, Multi-Gate Framework for LLM Safety",2026,cs.CR,2026-07-01T06:36:29Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.01277
Shu2026LargeLanguageModels,2607.00511,Large Language Models for Multi-Lingual Equivalent Mutant Detection: An Extended Empirical Study,2026,cs.SE,2026-07-01T06:46:13Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.00511
Si2026FixedSetRobustness,2607.01280,Fixed-Set Robustness in Programming by Example: Example Corruption and Semantic Partition Recovery,2026,cs.LG;cs.PL,2026-07-01T07:38:35Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.01280
Yang2026RiseFromAshes,2607.00555,Rise From The Ashes: LLM-based Static Analysis for Deep Learning Framework Bugs,2026,cs.SE,2026-07-01T07:44:25Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.00555
Wang2026TowardsBetterLinux7effa8e,2607.00562,Towards Better Linux Kernel Fault Localization: Leveraging Contrastive Reasoning and Hierarchical Context Analysis,2026,cs.SE,2026-07-01T07:51:02Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2607.00562
Chua2026HarcCouplingHarmfulness,2607.00572,HARC: Coupling Harmfulness and Refusal Directions for Robust Safety Alignment,2026,cs.AI;cs.CR,2026-07-01T07:58:16Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.00572
Tian2026LlvmBenchBenchmarking,2607.00700,LLVM-Bench: Benchmarking and Advancing Large Language Models for LLVM Compiler Issue Resolution,2026,cs.SE;cs.AI;cs.PL,2026-07-01T09:50:26Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00700
Fang2026ClarifycodebenchEvaluatingLlms,2607.00711,ClarifyCodeBench: Evaluating LLMs on Clarifying Ambiguous Requirements for Code Generation,2026,cs.SE,2026-07-01T09:58:59Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00711
Wu2026SessionboundTurningEnterprise,2607.00751,SessionBound: Turning Enterprise Task Approval into Budgeted Database Sessions,2026,cs.DB;cs.CR,2026-07-01T10:36:34Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.00751
Elkoussy2026AgentltlTraceVerification,2607.02599,"AgentLTL: A Trace-Verification Framework for Measuring, Enforcing, and Training Procedural Compliance in Tool-Using LLM Agents",2026,cs.SE;cs.AI;cs.LO,2026-07-01T10:47:20Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.02599
Cao2026KnowledgeEnhancedAgentic,2607.00820,Knowledge-Enhanced Agentic Vulnerability Repair,2026,cs.SE,2026-07-01T11:42:25Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.00820
Gao2026FromRegistryRepository,2607.00911,"From Registry to Repository: How AI Agent Skills Are Written, Adapted, and Maintained",2026,cs.SE,2026-07-01T13:14:45Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00911
He2026SurveyLlmDriven,2607.02605,"A Survey of LLM-Driven Penetration Testing: Taxonomy, Co-Evolution, and Open Challenges",2026,cs.SE,2026-07-01T13:24:25Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.02605
Tao2026LeveragingLlmBased,2607.00939,Leveraging LLM-Based Agentic Systems to Generate Quantum Applications for Test Optimization,2026,cs.SE;quant-ph,2026-07-01T13:40:51Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.00939
Guo2026SweDoctorGuiding,2607.00990,SWE-Doctor: Guiding Software Engineering Agents with Runtime Diagnosis from Multi-Faceted Bug Reproduction Tests,2026,cs.SE;cs.AI,2026-07-01T14:27:12Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.00990
GarraldaBarrio2026KnowledgeCentricInformation,2607.02609,Knowledge-Centric Information Systems,2026,cs.SE;cs.AI;cs.DB,2026-07-01T15:05:40Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.02609
Stennett2026AutoresttestAtSbft,2607.01063,AutoRestTest at the SBFT 2026 Tool Competition,2026,cs.SE,2026-07-01T15:24:38Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2607.01063
Davis2026CheapCodeCostly,2607.01087,"Cheap Code, Costly Judgment: A Case Study on Governable Agentic Software Engineering",2026,cs.SE;cs.AI,2026-07-01T15:44:15Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.01087
Jia2026SkillsAreNot,2607.01136,Skills Are Not Islands: Measuring Dependency and Risk in Agent Skill Supply Chains,2026,cs.SE;cs.AI,2026-07-01T16:21:49Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2607.01136
Armillotta2026AntaeusHuntingRepository,2607.01138,Antaeus: Hunting Repository-Level Logic Vulnerabilities via Context-Grounded LLM Reasoning,2026,cs.CR,2026-07-01T16:22:05Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;llm-software,no,adjudicated,https://arxiv.org/abs/2607.01138
Reynolds2026AdversarialPragmaticsAi,2607.01153,Adversarial Pragmatics for AI Safety Evaluation: A Diagnostic Framework and Seed Benchmark for Language-Mediated Control,2026,cs.CL;cs.AI;cs.SE,2026-07-01T16:33:14Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2607.01153
Liu2026GenerativeAiFederated,2607.01305,Generative AI and Federated Learning for Intrusion Detection Systems: A Survey,2026,cs.CR;cs.AI;cs.LG,2026-07-01T16:37:49Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2607.01305
Melamed2026TagLightweightFramework,2607.02615,TAG: A Lightweight Framework for Test-Driven Agentic Artifact Generation,2026,cs.CR;cs.AI;cs.SE,2026-07-01T17:28:56Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2607.02615
